 0.00000000000000E+0000  3.87006878852844E+0000 59 59
 0.00000000000000E+0000  3.88006925582886E+0000 59 55
 0.00000000000000E+0000  3.89006972312927E+0000 59 58
 0.00000000000000E+0000  3.90007019042969E+0000 55 53
 0.00000000000000E+0000  3.91007065773010E+0000 59 59
 0.00000000000000E+0000  3.92007112503052E+0000 54 55
 0.00000000000000E+0000  3.93007159233093E+0000 55 55
 0.00000000000000E+0000  3.94007205963135E+0000 57 57
 0.00000000000000E+0000  3.95007252693176E+0000 58 55
 0.00000000000000E+0000  3.96007299423218E+0000 55 59
 0.00000000000000E+0000  3.97007346153259E+0000 61 59
 0.00000000000000E+0000  3.98007392883301E+0000 58 57
 0.00000000000000E+0000  3.99007439613342E+0000 56 57
